"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","Year","Acronym"
"120",253,"Kosta Koufos","C",21,"DEN",11,98,20.3,0.536,0.452,18.2,20.6,19.4,0,1,3.9,10.6,25.6,0.1,0.1,0.3,0.133,-1.3,-2.8,-4.1,-0.1,2011,"koufoko01"
"121",133,"Melvin Ely","C",32,"DEN",30,366,8.3,0.573,0.412,8.8,14.4,11.7,5.3,0.5,2.3,18.9,9,0.3,0.3,0.6,0.083,-2.9,-0.3,-3.2,-0.1,2011,"elyme01"
"122",202,"Nenê","C",28,"DEN",75,2291,20.4,0.657,0.615,7.5,20.8,14.4,10.4,1.8,2.4,13.9,18.8,6.4,3.1,9.6,0.201,2.1,1.5,3.6,3.2,2011,"hilarne01"
"123",143,"Raymond Felton","SG",26,"DEN",21,663,14.7,0.523,0.294,1.4,11.3,6.5,31.1,2.1,0,16.3,18.5,0.7,0.6,1.3,0.097,0.4,0.6,1,0.5,2011,"feltora01"
"124",27,"Renaldo Balkman","SF",26,"DEN",5,44,12.8,0.604,0.444,2.7,7.6,5.2,6.6,3.4,3.4,0,10.9,0.1,0.1,0.2,0.182,-3.6,2.1,-1.5,0,2011,"balkmre01"
"125",443,"Shelden Williams","PF",27,"DEN",42,713,11.3,0.492,0.254,12.3,23.4,18,3.9,1.3,2.3,15.5,14.9,0.2,0.9,1.2,0.078,-2.8,-0.3,-3.1,-0.2,2011,"willish02"
"126",302,"Timofey Mozgov","C",24,"DEN",11,66,14.4,0.571,0.381,9,20.4,14.9,0,0.8,2.3,10.9,18.6,0.1,0.1,0.2,0.112,-2.8,-0.7,-3.5,0,2011,"mozgoti01"
"127",258,"Ty Lawson","PG",23,"DEN",80,2103,17.9,0.593,0.327,3.8,7.6,5.7,28.3,1.9,0.1,14.8,19.6,5.1,1.6,6.7,0.153,2.4,-0.3,2.1,2.2,2011,"lawsoty01"
"128",86,"Wilson Chandler","SF",23,"DEN",21,642,11.6,0.505,0.174,2.4,16.1,9.4,8.3,1.1,2.8,12.5,20.6,-0.2,0.7,0.5,0.037,-1.5,0.7,-0.8,0.2,2011,"chandwi01"
"129",110,"Austin Daye","SF",22,"DET",72,1446,13,0.518,0.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,1.2,0.9,2.1,0.07,-0.8,-0.5,-1.3,0.3,2011,"dayeau01"
"130",169,"Ben Gordon","SG",27,"DET",82,2131,12.4,0.548,0.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,0.037,-0.6,-1.9,-2.5,-0.3,2011,"gordobe01"
"131",417,"Ben Wallace*","C",36,"DET",54,1238,12.3,0.442,0.383,12.2,22.9,17.3,8.1,2.3,3.5,20.2,8.2,0.5,1.4,1.9,0.072,-1.3,1.3,0,0.6,2011,"wallabe01"
"132",411,"Charlie Villanueva","PF",26,"DET",76,1666,15.9,0.553,0.164,3.5,18.8,10.8,5,1.4,2,8,23.1,2.1,1,3.1,0.091,1,-1.4,-0.4,0.7,2011,"villach01"
"133",433,"Chris Wilcox","PF",28,"DET",57,995,18,0.587,0.276,11.2,22.7,16.7,7.4,1.6,1.4,10.6,18.9,2,0.8,2.8,0.133,-0.3,-1.1,-1.4,0.2,2011,"wilcoch01"
"134",387,"DaJuan Summers","SF",23,"DET",22,199,4.4,0.476,0.29,1.2,6.4,3.7,1.6,0.8,0.4,14.3,21.3,-0.3,0,-0.3,-0.083,-5.7,-3.8,-9.5,-0.4,2011,"summeda01"
"135",299,"Greg Monroe","C",20,"DET",80,2222,18,0.575,0.424,13,20.4,16.5,7.5,2.3,1.6,11,15.4,4.7,1.9,6.6,0.143,0.9,-0.5,0.4,1.4,2011,"monrogr01"
"136",279,"Jason Maxiell","PF",27,"DET",57,930,9.4,0.51,0.524,8.3,14.7,11.4,2.7,1.4,1.8,15.9,13.9,0,0.4,0.5,0.024,-3.3,-1.1,-4.4,-0.6,2011,"maxieja01"
"137",183,"Richard Hamilton","SG",32,"DET",55,1498,15.8,0.52,0.256,1.9,8.7,5.1,19.8,1.4,0.2,10.5,26,1.6,0.2,1.8,0.059,0.6,-2.2,-1.6,0.1,2011,"hamilri01"
"138",386,"Rodney Stuckey","PG",24,"DET",70,2183,18.4,0.544,0.461,3.7,8.6,6,27.5,1.9,0.4,13.5,24.5,4.4,0.6,5,0.111,1.5,-1.4,0.2,1.2,2011,"stuckro01"
"139",341,"Tayshaun Prince","SF",30,"DET",78,2562,15.1,0.511,0.168,3.6,12.6,7.9,14.4,0.6,1.3,7.1,21,2.9,0.4,3.3,0.062,1,-1.8,-0.8,0.7,2011,"princta01"
"140",285,"Tracy McGrady*","SG",31,"DET",72,1686,14.9,0.503,0.251,3.4,15.4,9.1,23.6,2.1,1.6,15.2,18.6,1,1.1,2.1,0.061,0.1,0.5,0.6,1.1,2011,"mcgratr01"
"141",73,"Will Bynum","PG",28,"DET",61,1125,15.2,0.524,0.3,1.6,6.7,4,28.6,2.5,0.3,15.3,22.5,1.1,0.4,1.5,0.066,-0.8,-1,-1.9,0,2011,"bynumwi01"
"142",256,"Acie Law","PG",26,"GSW",40,632,11.3,0.532,0.323,1.6,7.9,4.7,15.9,2.2,0,14.7,15.6,0.5,0.2,0.7,0.052,-2.7,-0.5,-3.2,-0.2,2011,"lawac01"
"143",399,"Al Thornton","PF",27,"GSW",22,314,11.3,0.549,0.337,3.5,17.4,10.3,5.3,1.1,0.7,14.3,19.6,0.1,0.2,0.3,0.042,-4.1,-1.3,-5.5,-0.3,2011,"thornal01"
"144",45,"Andris Biedriņš","C",24,"GSW",59,1397,12.1,0.526,0.117,11.5,23.3,17.3,6,1.9,2.8,16.9,10.6,1.1,1.5,2.6,0.088,-2.5,0.2,-2.3,-0.1,2011,"biedran01"
"145",447,"Brandan Wright","PF",23,"GSW",21,195,16.2,0.6,0.222,8,16.1,11.9,4.1,0.8,3.9,12.6,17.9,0.3,0.1,0.4,0.091,-0.6,-0.9,-1.5,0,2011,"wrighbr03"
"146",42,"Charlie Bell","SG",31,"GSW",19,171,4.7,0.357,0.093,3.9,8.1,6,10.1,1.8,0.4,11.8,13.1,-0.2,0,-0.1,-0.04,-4.2,-0.8,-5,-0.1,2011,"bellch01"
"147",154,"Dan Gadzuric","C",32,"GSW",28,297,10.2,0.419,0.159,19.8,12.9,16.4,5.3,1.7,4.6,18.2,17.1,-0.2,0.2,0.1,0.013,-5.4,-1.3,-6.8,-0.4,2011,"gadzuda01"
"148",260,"David Lee","PF",27,"GSW",73,2634,17.8,0.549,0.273,9.1,21.9,15.4,14,1.4,0.9,13.4,21.2,4.1,2,6,0.11,0.5,-0.9,-0.4,1.1,2011,"leeda02"
"149",448,"Dorell Wright","SF",25,"GSW",82,3147,15,0.539,0.199,3.1,12.6,7.8,11.6,2,1.5,9.6,19.3,3.9,1.8,5.8,0.088,1.3,-0.5,0.8,2.2,2011,"wrighdo01"
"150",405,"Ekpe Udoh","C",23,"GSW",58,1030,9.7,0.472,0.288,8.6,11.4,10,5.4,1.1,6.4,16.1,12.8,0,0.7,0.7,0.032,-4.4,0.6,-3.8,-0.5,2011,"udohek01"
"151",1,"Jeff Adrien","PF",24,"GSW",23,196,11.3,0.457,0.352,13,20.7,16.8,7.3,1,1.9,12.6,16.1,0.1,0.1,0.2,0.051,-3.3,-2,-5.3,-0.2,2011,"adrieje01"
"152",262,"Jeremy Lin","PG",22,"GSW",29,285,14.8,0.458,0.347,4.7,8.9,6.8,20.4,5.9,2.4,17.8,15.6,0,0.4,0.5,0.078,-2.1,4.4,2.2,0.3,2011,"linje01"
"153",12,"Lou Amundson","PF",28,"GSW",46,691,11.5,0.452,0.475,13,17.4,15.2,3.5,1,3.6,9.8,15.7,0.2,0.5,0.6,0.044,-3.1,-1.4,-4.5,-0.4,2011,"amundlo01"
"154",131,"Monta Ellis","SG",25,"GSW",80,3227,18.6,0.536,0.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,4.3,1.7,6,0.089,1.7,-0.9,0.8,2.3,2011,"ellismo01"
"155",441,"Reggie Williams","SF",24,"GSW",80,1626,14.9,0.585,0.234,3.1,12.2,7.5,11.4,0.9,0.1,8.3,18.7,3.4,0.3,3.7,0.109,1.6,-1.8,-0.2,0.7,2011,"willire02"
"156",78,"Rodney Carney","SF",26,"GSW",25,331,10.7,0.526,0.252,4,12.3,8,4.9,1.7,1.2,11.9,18,0.1,0.2,0.3,0.038,-1.5,-1.3,-2.8,-0.1,2011,"carnero01"
"157",102,"Stephen Curry","PG",22,"GSW",74,2489,19.4,0.595,0.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,5.4,1.3,6.6,0.128,3,-0.7,2.3,2.7,2011,"curryst01"
"158",344,"Vladimir Radmanović","PF",30,"GSW",74,1169,12.6,0.562,0.107,6.1,14.7,10.3,9.6,1.9,2.9,14.6,14.7,1.2,0.9,2.1,0.086,-0.5,0.4,-0.1,0.6,2011,"radmavl01"
"159",64,"Aaron Brooks","PG",26,"HOU",34,811,11.7,0.465,0.214,1.5,5.6,3.6,25.2,1.3,0.2,11.5,26.1,0.1,0.3,0.4,0.023,-1.3,-2.8,-4.1,-0.4,2011,"brookaa01"
"160",293,"Brad Miller","C",34,"HOU",60,1015,16.3,0.566,0.318,4.9,19.9,12.4,21.4,1.4,1.4,13.8,17,2,1,3,0.142,1.7,1.1,2.8,1.2,2011,"millebr01"
"161",69,"Chase Budinger","SF",22,"HOU",78,1738,14.2,0.534,0.21,3.4,15,9.2,11.5,1.2,0.7,8.5,19.9,2.2,1.2,3.4,0.095,0.6,-0.8,-0.2,0.8,2011,"budinch01"
"162",193,"Chuck Hayes","C",27,"HOU",74,2079,16.2,0.554,0.307,11.9,20.7,16.3,14.3,1.9,1.6,14.1,13,3.9,2.4,6.3,0.146,0.6,1.3,1.9,2.1,2011,"hayesch01"
"163",259,"Courtney Lee","SG",25,"HOU",81,1723,12.6,0.534,0.208,3.3,10.4,6.9,8.9,1.7,0.7,9.8,17.9,1.6,1.1,2.7,0.076,-0.7,-0.5,-1.1,0.4,2011,"leeco01"
"164",79,"DeMarre Carroll","PF",24,"HOU",5,11,-4.5,0,0,0,0,0,22.8,0,0,0,12,0,0,0,-0.214,-8,-2.8,-10.8,0,2011,"carrode01"
"165",122,"Goran Dragić","PG",24,"HOU",22,378,17.7,0.604,0.288,3.6,13.2,8.4,22.7,1.9,0.7,13,18.9,0.9,0.3,1.2,0.157,2.5,1.2,3.7,0.5,2011,"dragigo01"
"166",394,"Hasheem Thabeet","C",23,"HOU",2,4,-13.6,0,0,0,0,0,0,0,17.4,0,11,0,0,0,-0.179,-23.1,3.2,-19.9,0,2011,"thabeha01"
"167",373,"Ish Smith","PG",22,"HOU",28,329,8.8,0.423,0.12,2.1,12.4,7.2,27.8,2,0.4,22.9,15.2,-0.2,0.3,0,0.002,-3.7,-0.1,-3.8,-0.1,2011,"smithis01"
"168",231,"Jared Jeffries","PF",29,"HOU",18,138,9.5,0.334,0.278,16.4,12.3,14.4,11.1,2.6,1.5,9,14.2,0,0.1,0.1,0.042,-3.3,-0.5,-3.8,-0.1,2011,"jeffrja01"
"169",389,"Jermaine Taylor","SG",24,"HOU",8,77,13.3,0.563,0.188,1.5,11.8,6.6,4.4,1.3,1.8,14.8,23.3,0,0.1,0,0.027,-0.7,-1,-1.8,0,2011,"tayloje02"
"170",205,"Jordan Hill","C",23,"HOU",72,1125,13.1,0.521,0.241,12.9,18,15.4,4,0.6,3.2,13.7,17.7,0.8,1,1.8,0.079,-2.9,-1.4,-4.3,-0.7,2011,"hilljo01"
"171",276,"Kevin Martin","SG",27,"HOU",80,2603,21.4,0.601,0.528,1.2,10,5.6,13,1.6,0.4,10.5,29.6,8,1.5,9.5,0.175,4.3,-1,3.4,3.5,2011,"martike02"
"172",267,"Kyle Lowry","PG",24,"HOU",75,2563,16.5,0.55,0.31,3.9,9.7,6.8,29.4,2,0.6,14.7,18.6,5.1,1.8,7,0.13,2,0,2,2.6,2011,"lowryky01"
"173",364,"Luis Scola","PF",30,"HOU",74,2412,18.4,0.538,0.257,6.9,21.6,14.2,13.7,1,1.3,10.5,25.7,3.3,2.2,5.5,0.11,0.4,-0.8,-0.4,1,2011,"scolalu01"
"174",190,"Mike Harris","PF",27,"HOU",4,16,17.9,0.515,0.667,14.1,21.3,17.7,10.2,0,4.3,11.4,24.2,0,0,0,0.102,-2.3,-0.2,-2.4,0,2011,"harrimi01"
"175",325,"Patrick Patterson","PF",21,"HOU",52,868,16.7,0.574,0.157,11.2,14.9,13.1,7.6,1,3,9.8,16.1,1.7,0.7,2.4,0.134,0.4,-0.1,0.3,0.5,2011,"pattepa01"
"176",36,"Shane Battier","SF",32,"HOU",59,1818,12.9,0.577,0.186,3.6,13.9,8.8,12.1,1.5,2.7,12.5,12.3,2.3,1.7,4,0.105,0.8,1.1,1.9,1.8,2011,"battish01"
"177",444,"Terrence Williams","SG",23,"HOU",11,84,8.6,0.416,0.262,1.3,18.9,10.1,13.2,2.4,0,14.6,28.8,-0.2,0.1,-0.1,-0.08,-5.7,-1.9,-7.6,-0.1,2011,"willite01"
"178",297,"Yao Ming*","C",30,"HOU",5,91,19.8,0.579,0.432,8.7,24.9,16.8,7.3,0,6.1,13.7,24.8,0.2,0.1,0.3,0.147,0.1,1.1,1.2,0.1,2011,"mingya01"
"179",339,"A.J. Price","PG",24,"IND",50,795,10.7,0.454,0.253,2.3,7.8,5,22.7,1.8,0.1,13,22.7,-0.4,0.7,0.3,0.02,-1.9,-1.1,-2.9,-0.2,2011,"priceaj01"
"180",359,"Brandon Rush","SG",25,"IND",67,1754,10.6,0.54,0.206,2.1,11.6,6.9,5.6,1.2,1.5,10.9,15.9,0.9,1.7,2.6,0.07,-0.9,0,-0.8,0.5,2011,"rushbr01"
"181",242,"Dahntay Jones","SG",30,"IND",45,589,13.7,0.558,0.421,0.8,11.4,6.1,9.5,1.7,0.9,10.9,21.4,0.6,0.6,1.2,0.102,-1.7,0.5,-1.2,0.1,2011,"jonesda02"
"182",174,"Danny Granger","SF",27,"IND",79,2763,17.8,0.554,0.37,3.5,13.5,8.5,13,1.6,1.6,12.3,26.7,3.7,3.2,6.9,0.12,2.2,-0.1,2.1,2.9,2011,"grangda01"
"183",92,"Darren Collison","PG",23,"IND",79,2360,15.6,0.534,0.267,1.9,8.6,5.3,28.9,1.9,0.4,16.6,21.9,2.1,2.2,4.3,0.087,0.4,-0.7,-0.3,1,2011,"collida01"
"184",336,"James Posey","SF",34,"IND",49,839,7.5,0.485,0.062,1.3,18,9.7,6.1,1.4,0.5,8.8,14.3,0,1,1,0.056,-2.6,0.5,-2,0,2011,"poseyja01"
"185",151,"Jeff Foster","C",34,"IND",56,940,14.3,0.497,0.287,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,1.6,1.4,3,0.152,-0.6,0.1,-0.5,0.4,2011,"fosteje01"
"186",287,"Josh McRoberts","PF",23,"IND",72,1597,16,0.608,0.308,7.6,18.8,13.3,15,1.5,2.6,17.5,14.7,2.6,2.2,4.9,0.147,0.6,1.7,2.3,1.7,2011,"mcrobjo01"
"187",382,"Lance Stephenson","SG",20,"IND",12,115,5.5,0.41,0.359,1,16.3,8.7,28.3,1.8,0,26.2,23.5,-0.4,0.1,-0.2,-0.093,-6.5,-0.6,-7.2,-0.2,2011,"stephla01"
"188",126,"Mike Dunleavy","SG",30,"IND",61,1683,14.6,0.593,0.24,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,2.6,1.9,4.5,0.129,1.1,0.4,1.6,1.5,2011,"dunlemi02"
"189",163,"Paul George","SG",20,"IND",61,1265,13,0.542,0.256,3.3,16.3,9.8,8.3,2.5,1.5,13.7,17.8,0.5,1.9,2.4,0.091,-1.6,1.4,-0.1,0.6,2011,"georgpa01"
"190",200,"Roy Hibbert","C",24,"IND",81,2244,15.9,0.507,0.309,9.1,21,15.1,12.8,0.7,4.6,15.5,23.6,0.3,3.3,3.6,0.077,-1.8,0.7,-1.1,0.5,2011,"hibbero01"
"191",245,"Solomon Jones","C",26,"IND",39,528,8.5,0.469,0.512,9.5,14.2,11.9,8.5,1.2,3,19.1,15.4,-0.2,0.6,0.5,0.042,-5.3,0.8,-4.5,-0.3,2011,"jonesso01"
"192",150,"T.J. Ford","PG",27,"IND",41,773,9.9,0.434,0.203,2.5,9.1,5.8,28.4,2.3,0.8,19.7,18.3,-0.7,0.8,0.2,0.011,-3.3,0.4,-2.9,-0.2,2011,"fordtj01"
"193",184,"Tyler Hansbrough","PF",25,"IND",70,1535,16.4,0.529,0.413,10.6,15.9,13.2,4.7,1.2,0.7,9.5,23.1,2.2,1.6,3.8,0.118,-0.6,-1.3,-1.9,0,2011,"hansbty01"
"194",11,"Al-Farouq Aminu","SF",20,"LAC",81,1452,9.6,0.499,0.293,6.1,15.4,10.8,6.4,2.1,1.3,18.3,17.3,-0.8,1.4,0.7,0.022,-2.7,-0.1,-2.8,-0.3,2011,"aminual01"
"195",107,"Baron Davis","PG",31,"LAC",43,1269,16.3,0.492,0.202,2.7,8.3,5.5,39.9,2.5,1.4,16,23.5,1,1.1,2.1,0.079,1.4,-0.1,1.3,1,2011,"davisba01"
"196",181,"Blake Griffin","PF",21,"LAC",82,3112,21.9,0.549,0.505,10.2,26.9,18.6,18.7,1,1.1,11.7,27.3,6.5,3.4,9.8,0.152,3,-0.3,2.6,3.6,2011,"griffbl01"
"197",95,"Brian Cook","PF",30,"LAC",40,447,11.6,0.534,0.141,5,20,12.6,5.6,1.4,1.9,12.2,20.5,0.1,0.5,0.6,0.064,-1.6,-0.2,-1.9,0,2011,"cookbr01"
"198",247,"Chris Kaman","C",28,"LAC",32,838,15.7,0.495,0.152,7.2,24.1,15.7,10,1,4.5,12.6,24.4,-0.2,1.1,0.8,0.047,-1.7,0.3,-1.4,0.1,2011,"kamanch01"
"199",372,"Craig Smith","PF",27,"LAC",48,586,15.4,0.592,0.362,8.7,14.7,11.7,9.1,1.4,0.9,13.2,19.1,1,0.4,1.5,0.12,-0.8,-0.3,-1.1,0.1,2011,"smithcr01"
"200",246,"DeAndre Jordan","C",22,"LAC",80,2047,14.8,0.648,0.636,11.9,20.9,16.5,3.2,1,5.4,18.8,11.7,2.6,2.6,5.2,0.122,-1.7,1,-0.7,0.7,2011,"jordade01"
"201",50,"Eric Bledsoe","PG",21,"LAC",81,1841,10.8,0.499,0.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,-1.3,1.6,0.3,0.008,-2.4,0.2,-2.2,-0.1,2011,"bledser01"
"202",170,"Eric Gordon","SG",22,"LAC",56,2112,18.5,0.566,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12,26.5,4.2,1.1,5.3,0.12,3,-1,2,2.2,2011,"gordoer01"
"203",115,"Ike Diogu","PF",27,"LAC",36,470,13.7,0.59,0.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,0.7,0.3,1,0.104,-2.4,-2.5,-4.9,-0.3,2011,"dioguik01"
"204",300,"Jamario Moon","SF",30,"LAC",19,278,8.4,0.535,0.102,3.8,15.9,9.9,3.8,0.6,1.7,7.5,10.7,0.2,0.2,0.4,0.068,-1.8,0,-1.9,0,2011,"moonja01"
"205",89,"Jarron Collins","C",32,"LAC",23,157,1.8,0.438,0.667,5.3,7.4,6.3,0.9,1.3,0.5,20.5,6.9,-0.1,0.1,0,0,-7.1,-0.7,-7.8,-0.2,2011,"collija03"
"206",440,"Mo Williams","PG",28,"LAC",22,723,14,0.556,0.28,1,8,4.5,28.2,1.4,0,18,22.7,0.8,0.3,1.1,0.073,0.1,-1.9,-1.8,0.1,2011,"willima01"
"207",152,"Randy Foye","SG",27,"LAC",63,1551,11.4,0.516,0.281,1,6.7,3.9,17.5,1.6,1.1,13.7,19.9,0.9,0.8,1.7,0.051,-1.1,-0.7,-1.8,0.1,2011,"foyera01"
"208",71,"Rasual Butler","SG",31,"LAC",41,744,5.9,0.433,0.119,1.6,10.3,6,5.5,0.6,1.6,8.5,15.6,-0.5,0.3,-0.2,-0.013,-2.5,-1.5,-4,-0.4,2011,"butlera01"
"209",167,"Ryan Gomes","SF",28,"LAC",76,2095,9,0.504,0.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,1.3,1.2,2.5,0.057,-2.1,0,-2.1,-0.1,2011,"gomesry01"
"210",420,"Willie Warren","PG",21,"LAC",19,134,10.8,0.48,0.229,0.9,9.5,5.2,30.4,2.3,0,17.2,15.5,0.1,0.1,0.2,0.065,-2.4,-0.3,-2.7,0,2011,"warrewi01"
"211",72,"Andrew Bynum","C",23,"LAL",54,1500,21.1,0.606,0.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,3.8,2.8,6.6,0.21,1.8,1.4,3.2,2,2011,"bynuman01"
"212",147,"Derek Fisher","PG",36,"LAL",82,2297,8.9,0.486,0.195,0.7,6.6,3.7,14,2.3,0.3,10.9,12.8,1.2,2.5,3.7,0.078,-3.2,1.3,-2,0,2011,"fishede01"
"213",76,"Derrick Caracter","C",22,"LAL",41,215,10,0.532,0.348,10.3,12.2,11.3,5.1,1,3.5,20,20.2,0,0.3,0.3,0.057,-6.6,-0.5,-7.1,-0.3,2011,"caracde01"
"214",129,"Devin Ebanks","SG",21,"LAL",20,118,19.4,0.507,0.451,14.9,11.1,13,2.8,1.8,3.2,8.9,25.9,0.2,0.2,0.4,0.144,0.1,-2.1,-2,0,2011,"ebankde01"
"215",376,"Joe Smith","PF",35,"LAL",12,44,2.1,0.233,0.167,5.3,39.9,23.2,9.2,0,6.9,18.9,16.5,-0.2,0.1,-0.1,-0.065,-10.9,2.2,-8.7,-0.1,2011,"smithjo02"
"216",68,"Kobe Bryant*","SG",32,"LAL",82,2779,23.9,0.548,0.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,6.8,3.5,10.3,0.178,5.4,-0.2,5.2,5,2011,"bryanko01"
"217",317,"Lamar Odom","PF",31,"LAL",82,2639,19.4,0.589,0.275,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,6.1,4,10.1,0.184,2.8,0.8,3.5,3.7,2011,"odomla01"
"218",419,"Luke Walton","SF",30,"LAL",54,484,5.1,0.378,0.086,2.2,13.1,7.8,18,1,0.6,20.5,14.3,-0.7,0.5,-0.2,-0.016,-4.8,-0.2,-5,-0.4,2011,"waltolu01"
"219",32,"Matt Barnes","SF",30,"LAL",53,1020,14.6,0.569,0.276,8.4,16.7,12.7,10.5,2,1.6,15.6,16.6,1.4,1.6,3,0.142,-0.5,1,0.6,0.7,2011,"barnema02"
"220",445,"Metta World Peace","SF",31,"LAL",82,2410,11.2,0.485,0.207,4.9,7.6,6.3,10.7,2.7,1.1,11.1,15.3,1.2,3.2,4.4,0.088,-1.4,1.5,0.2,1.3,2011,"artesro01"
"221",160,"Pau Gasol","C",30,"LAL",82,3037,23.3,0.589,0.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,10,4.7,14.7,0.232,3.9,0.9,4.8,5.2,2011,"gasolpa01"
"222",412,"Sasha Vujačić","SG",26,"LAL",11,54,3.4,0.419,0.087,2.2,6.1,4.2,14.5,1,0,17.3,24.4,-0.1,0,-0.1,-0.082,-7.2,-3.3,-10.5,-0.1,2011,"vujacsa01"
"223",67,"Shannon Brown","SG",25,"LAL",82,1568,13.6,0.518,0.157,2.6,8.5,5.7,10,2.3,0.8,9.8,22.2,1.1,1.9,3.1,0.093,-0.9,0.2,-0.8,0.5,2011,"brownsh01"
"224",48,"Steve Blake","PG",30,"LAL",79,1581,7.5,0.5,0.098,1.4,9.5,5.6,15,1.3,0.1,18.6,11.3,0.3,1.5,1.8,0.055,-2.6,0.2,-2.3,-0.1,2011,"blakest01"
"225",347,"Theo Ratliff","C",37,"LAL",10,71,4.4,0.145,0.333,9.9,10.8,10.4,5.5,1.5,5.4,30.4,6.3,-0.1,0.1,0,0,-4.9,1.4,-3.5,0,2011,"ratlith01"
"226",240,"Trey Johnson","SG",26,"LAL",1,13,16.2,0.773,0.667,0,0,0,0,0,0,0,13.6,0.1,0,0.1,0.23,-0.6,-1.8,-2.4,0,2011,"johnstr01"
"227",256,"Acie Law","PG",26,"MEM",11,94,0.4,0.256,0.526,3.8,10.3,7,19.3,2.2,0,29.9,16,-0.4,0.1,-0.3,-0.138,-8.3,-0.9,-9.2,-0.2,2011,"lawac01"
"228",23,"Darrell Arthur","PF",22,"MEM",80,1609,15.7,0.534,0.215,8.5,17,12.7,5.4,1.7,3.2,11.4,21.6,1.5,2.2,3.8,0.113,-1.8,0.2,-1.6,0.2,2011,"arthuda01"
"229",79,"DeMarre Carroll","PF",24,"MEM",7,39,12.4,0.506,0.222,6.1,18.6,12.3,7.3,1.3,2.1,0,11.4,0.1,0,0.1,0.145,-1.5,0.1,-1.4,0,2011,"carrode01"
"230",410,"Greivis Vásquez","PG",24,"MEM",70,860,9.4,0.493,0.189,1.7,8.6,5.1,25.3,1.3,0.4,21.7,16.9,-0.1,0.7,0.5,0.03,-2.4,-0.9,-3.3,-0.3,2011,"vasqugr01"
"231",182,"Hamed Haddadi","C",25,"MEM",31,168,19.7,0.55,0.397,16.9,31.6,24.2,4.8,0.6,6.3,13.9,21.2,0.3,0.3,0.6,0.164,-1.1,0,-1.1,0,2011,"haddaha01"
"232",394,"Hasheem Thabeet","C",23,"MEM",45,369,4.9,0.487,0.897,7.7,16.7,12.1,1.4,1.3,3.3,23.8,8.7,-0.1,0.5,0.3,0.045,-6.3,0.8,-5.5,-0.3,2011,"thabeha01"
"233",373,"Ish Smith","PG",22,"MEM",15,113,4.3,0.366,0.344,1,4.3,2.6,18.8,2.3,0,17.8,17.9,-0.3,0.1,-0.2,-0.066,-7,-1.5,-8.5,-0.2,2011,"smithis01"
"234",436,"Jason Williams","PG",35,"MEM",11,124,8.2,0.362,0,0,7.8,3.9,30.8,1.3,0.7,19.4,13.1,-0.1,0.1,0,0,-1.8,-1.5,-3.3,0,2011,"willija02"
"235",337,"Leon Powe","C",27,"MEM",16,141,17.8,0.548,0.767,6.7,14.5,10.6,6,1.1,0.6,8,27.9,0.3,0.1,0.4,0.142,-1.7,-1.9,-3.5,-0.1,2011,"powele01"
"236",159,"Marc Gasol","C",26,"MEM",81,2586,16.8,0.58,0.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,4,3.9,7.9,0.146,0.3,2,2.3,2.8,2011,"gasolma01"
"237",94,"Mike Conley","PG",23,"MEM",81,2872,15.9,0.521,0.259,1.3,9,5.1,28,2.6,0.5,14.2,19.4,3.4,3.2,6.6,0.111,0.7,0.5,1.2,2.3,2011,"conlemi01"
"238",281,"O.J. Mayo","SG",23,"MEM",71,1869,12.6,0.499,0.175,2.2,8.7,5.4,12.1,2,1.1,11,21.8,0.5,1.9,2.4,0.062,-0.4,-0.1,-0.6,0.7,2011,"mayooj01"
"239",78,"Rodney Carney","SF",26,"MEM",2,5,20.4,0.333,0,23.7,0,12,0,10.4,0,0,27.1,0,0,0,0.071,-0.6,1.9,1.2,0,2011,"carnero01"
"240",161,"Rudy Gay","SF",24,"MEM",54,2152,17.8,0.548,0.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,2.7,2.9,5.5,0.123,1.9,0.8,2.8,2.6,2011,"gayru01"
"241",451,"Sam Young","SF",25,"MEM",78,1577,12.5,0.525,0.235,3,11.2,7.1,6.9,2.3,1.2,10.1,17.3,1.1,1.8,2.9,0.088,-1.6,0.7,-0.9,0.5,2011,"youngsa01"
